name,location,car_age,kilometers_driven,fuel_type,transmission,owner_number,mileage_kmpl,engine_cc,power_bhp,seats,price_lakh,price_euro
BMW 5 Series 2013-2017 520d Luxury Line,Pune,11,32000,Diesel,Automatic,1,18.12,1995,190.0,5,30.5,31176.53
Maruti Swift Dzire LDI,Hyderabad,8,44504,Diesel,Manual,1,23.4,1248,74.0,5,5.6,5724.22
Maruti Swift LDI,Jaipur,10,39437,Diesel,Manual,1,28.4,1248,74.0,5,7.01,7165.49
Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,8,36931,Diesel,Automatic,1,19.08,1582,126.2,5,9.48,9690.28
Tata Nano XTA,Bangalore,9,17800,Petrol,Automatic,2,21.9,624,37.48,4,2.38,2432.79
Maruti Swift Dzire LXi,Hyderabad,16,71346,Petrol,Manual,1,17.5,1298,85.8,5,3.8,3884.29
Hyundai i20 Asta Option 1.2,Delhi,10,45000,Petrol,Manual,2,18.6,1197,81.83,5,5.5,5622.0
Hyundai i20 1.2 Sportz,Hyderabad,15,85155,Petrol,Manual,1,17.0,1197,80.0,5,3.55,3628.74
Maruti Ciaz ZXi,Mumbai,10,48823,Petrol,Manual,1,20.73,1373,91.1,5,6.35,6490.85
Land Rover Range Rover 2.2L Prestige,Delhi,10,37000,Diesel,Automatic,1,12.7,2179,187.7,5,36.0,36798.53
Tata Indigo LX BSII,Hyderabad,20,92000,Diesel,Manual,2,16.1,1405,70.0,5,1.1,1124.4
Tata Zest Revotron 1.2T XM,Mumbai,11,36000,Petrol,Manual,1,17.57,1193,88.7,5,7.63,7799.24
Mahindra XUV500 W10 1.99 mHawk,Delhi,9,24569,Diesel,Manual,1,16.0,1997,140.0,7,13.5,13799.45
Honda Accord 2.4 AT,Mumbai,17,95000,Petrol,Automatic,3,11.7,2354,177.6,5,2.85,2913.22
Tata Nano Twist XT,Coimbatore,10,25811,Petrol,Manual,2,25.4,624,37.5,4,2.13,2177.25
Hyundai Elantra CRDi S,Ahmedabad,10,65000,Diesel,Manual,1,22.7,1582,126.2,5,7.75,7921.91
Tata Indica V2 eLS,Chennai,8,100400,Diesel,Manual,1,25.0,1396,69.0,5,2.85,2913.22
Honda Amaze S i-Dtech,Jaipur,11,76414,Diesel,Manual,1,25.8,1498,98.6,5,4.95,5059.8
Mahindra XUV500 W8 2WD,Kochi,13,82103,Diesel,Manual,1,15.1,2179,140.0,7,6.2,6337.52
BMW X3 xDrive 20d Expedition,Pune,12,98000,Diesel,Automatic,1,18.56,1995,190.0,5,17.5,17888.17
Hyundai Grand i10 1.2 Kappa Magna,Pune,15,45252,Petrol,Manual,1,18.9,1197,81.86,5,6.8,6950.83
Maruti Baleno Zeta 1.2,Delhi,8,10300,Petrol,Manual,1,21.4,1197,83.1,5,6.75,6899.72
Hyundai Verna 1.6 CRDi AT SX,Kochi,9,42024,Diesel,Automatic,1,19.08,1582,126.2,5,9.73,9945.82
Maruti Ertiga VDI,Kochi,7,51236,Diesel,Manual,1,25.47,1248,88.5,7,10.83,11070.22
Mini Cooper S Carbon Edition,Mumbai,12,52000,Petrol,Automatic,1,13.6,1598,181.0,4,25.0,25554.53
Maruti Ritz ZDi,Coimbatore,10,42894,Diesel,Manual,1,23.2,1248,73.94,5,5.59,5713.99
Skoda Laura L n K 1.9 PD AT,Mumbai,14,68000,Diesel,Automatic,1,15.6,1896,106.0,5,4.8,4906.47
Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,11,69000,Diesel,Manual,1,22.7,1498,89.84,5,5.45,5570.89
Hyundai i20 2015-2017 Sportz 1.2,Pune,8,10000,Petrol,Manual,1,18.6,1197,81.83,5,6.5,6644.18
Honda Brio E MT,Chennai,10,16000,Petrol,Manual,1,19.4,1198,86.8,5,4.35,4446.49
Honda Amaze S i-Dtech,Kolkata,12,46992,Diesel,Manual,1,25.8,1498,98.6,5,3.75,3833.18
BMW 5 Series 2003-2012 520d,Pune,15,170000,Diesel,Automatic,3,18.48,1995,177.0,5,12.0,12266.18
Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,11,58000,Diesel,Automatic,1,12.07,2967,241.4,7,32.0,32709.8
Hyundai Grand i10 CRDi Magna,Jaipur,10,50000,Diesel,Manual,2,24.0,1120,70.0,5,4.0,4088.73
Nissan Micra Diesel XV,Kolkata,14,39010,Diesel,Manual,1,23.08,1461,63.1,5,2.6,2657.67
Hyundai Grand i10 Sportz,Jaipur,9,26946,Petrol,Manual,1,18.9,1197,82.0,5,4.45,4548.71
Hyundai EON Era,Pune,10,28700,Petrol,Manual,1,21.1,814,55.2,5,2.6,2657.67
Mercedes-Benz New C-Class C250 Avantgarde,Chennai,14,60000,Petrol,Automatic,1,11.74,1796,186.0,5,16.0,16354.9
Land Rover Range Rover 2.2L Pure,Delhi,11,38999,Diesel,Automatic,1,12.7,2179,187.7,5,32.5,33220.89
Mahindra Ssangyong Rexton RX7,Mumbai,9,39000,Diesel,Automatic,1,11.18,2696,184.0,7,13.85,14157.21
Maruti Ciaz 1.4 Delta,Coimbatore,7,7784,Petrol,Manual,1,20.73,1373,91.1,5,8.76,8954.31
Mercedes-Benz R-Class R350 4Matic Long,Kochi,11,45710,Petrol,Automatic,1,11.8,3498,272.0,7,23.68,24205.25
Maruti Dzire AMT VXI,Chennai,8,42000,Petrol,Automatic,1,22.0,1197,81.8,5,8.13,8310.33
Land Rover Range Rover Vogue SE 4.4 SDV8,Coimbatore,12,75995,Diesel,Automatic,2,11.49,4367,335.3,5,65.81,67269.75
Renault Duster 110PS Diesel RxZ,Kolkata,12,57000,Diesel,Manual,1,19.01,1461,108.45,5,4.99,5100.68
Hyundai Verna 1.6 SX,Chennai,12,85350,Diesel,Manual,2,22.32,1582,126.32,5,5.7,5826.43
Toyota Corolla Altis 1.8 VL CVT,Coimbatore,9,82725,Petrol,Automatic,1,14.28,1798,138.03,5,25.27,25830.52
BMW 3 Series Sport,Mumbai,9,19000,Diesel,Automatic,2,21.76,1995,190.0,5,57.3,58570.99
Ford EcoSport 1.5 Ti VCT MT Signature,Chennai,7,13900,Petrol,Manual,1,18.88,1499,110.4,5,9.5,9710.72
Maruti Swift VDI BSIV,Hyderabad,11,108000,Diesel,Manual,1,25.2,1248,74.0,5,5.5,5622.0
Hyundai Santa Fe 4x4 AT,Bangalore,9,36000,Diesel,Automatic,1,11.72,2199,194.3,7,23.0,23510.17
Tata Indica V2 DLS,Hyderabad,12,62188,Diesel,Manual,1,17.2,1396,53.5,5,2.95,3015.43
Hyundai Grand i10 CRDi Sportz,Kochi,10,58397,Diesel,Manual,1,24.0,1120,70.0,5,4.9,5008.69
Maruti Wagon R VXI AMT,Delhi,9,30000,Petrol,Automatic,1,22.5,998,67.0,5,5.68,5805.99
Mahindra XUV500 W10 2WD,Kochi,7,29907,Diesel,Manual,1,16.0,2179,140.0,7,16.36,16722.89
Audi A4 2.0 TDI,Kolkata,16,46000,Diesel,Automatic,1,16.55,1968,147.51,5,9.95,10170.7
Volkswagen Vento Diesel Highline,Bangalore,13,65000,Diesel,Manual,1,20.54,1598,103.6,5,5.5,5622.0
Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,9,22000,Diesel,Manual,1,24.3,1248,88.5,5,11.75,12010.63
Maruti Zen LX,Chennai,23,99024,Petrol,Manual,1,17.3,993,60.0,5,0.95,971.07
Hyundai i10 Era,Kochi,9,34952,Petrol,Manual,1,19.81,1086,68.05,5,4.01,4098.95
Honda WR-V Edge Edition i-VTEC S,Kochi,6,13913,Petrol,Manual,1,17.5,1199,88.7,5,9.36,9567.62
Honda City i DTEC VX,Chennai,11,71000,Diesel,Manual,2,25.1,1498,98.6,5,6.2,6337.52
Toyota Fortuner 4x2 4 Speed AT,Chennai,13,97000,Diesel,Automatic,1,11.5,2982,169.0,7,16.75,17121.54
Mahindra XUV500 AT W10 FWD,Delhi,8,21000,Diesel,Automatic,1,16.0,2179,140.0,7,16.5,16865.99
Ford Figo Diesel ZXI,Kolkata,13,110438,Diesel,Manual,1,20.0,1399,68.05,5,3.5,3577.63
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,8,66507,Petrol,Automatic,2,19.0,1199,88.7,5,5.43,5550.44
Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,8,54650,Diesel,Automatic,1,10.91,3198,197.0,7,30.35,31023.2
Nissan Sunny XL CVT,Hyderabad,11,32000,Petrol,Automatic,1,17.97,1498,99.6,5,7.99,8167.23
Skoda Octavia Ambiente 1.9 TDI MT,Coimbatore,14,75378,Diesel,Manual,1,18.7,1896,66.0,5,3.59,3669.63
Chevrolet Beat Diesel LT,Chennai,13,82697,Diesel,Manual,1,25.44,936,57.6,5,1.9,1942.14
Toyota Camry W2 (AT),Chennai,16,135000,Petrol,Automatic,1,12.1,2362,164.7,5,4.7,4804.25
Renault Duster 110PS Diesel RxZ,Chennai,13,149000,Diesel,Manual,1,19.01,1461,108.45,5,7.25,7410.81
Mercedes-Benz GLA Class 200 d Style,Kochi,9,26212,Diesel,Automatic,1,17.9,2143,136.0,5,38.72,39578.86
Tata Zest Revotron 1.2T XMS,Pune,11,23500,Petrol,Manual,2,17.57,1193,88.7,5,7.7,7870.8
Hyundai i20 1.2 Magna,Coimbatore,12,56127,Petrol,Manual,1,18.5,1197,80.0,5,5.15,5264.23
Maruti Wagon R VXI AMT1.2,Mumbai,10,26000,Petrol,Automatic,1,21.5,1197,81.8,5,6.43,6572.63
Hyundai Xcent 1.2 CRDi S,Kolkata,9,26000,Diesel,Manual,1,25.4,1186,73.97,5,8.23,8412.55
Honda City 1.5 S MT,Kolkata,16,42000,Petrol,Manual,1,17.0,1497,118.0,5,2.3,2351.02
Hyundai Accent GLE,Pune,24,130000,Petrol,Manual,2,13.2,1495,94.0,5,0.75,766.64
Hyundai Verna Xi (Petrol),Kochi,16,137148,Petrol,Manual,2,13.9,1599,103.2,5,1.85,1891.04
Ford Figo Petrol ZXI,Kolkata,15,114703,Petrol,Manual,1,15.6,1196,70.0,5,1.8,1839.93
Honda Amaze S i-Dtech,Kochi,11,97439,Diesel,Manual,1,25.8,1498,98.6,5,4.41,4507.82
Maruti Wagon R LX BSII,Chennai,19,40000,Petrol,Manual,1,18.9,998,67.1,5,2.0,2044.36
Mercedes-Benz E-Class Facelift,Bangalore,11,28000,Diesel,Automatic,1,13.0,2987,258.0,5,31.75,32454.26
Audi A6 2011-2015 35 TDI Technology,Bangalore,10,37500,Diesel,Automatic,1,17.68,1968,174.33,5,32.0,32709.8
Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,15,37000,Diesel,Automatic,1,13.5,2987,282.0,5,21.0,21465.81
Maruti Swift Dzire LDi,Ahmedabad,15,83000,Diesel,Manual,1,19.3,1248,73.9,5,2.75,2811.0
Toyota Corolla H2,Coimbatore,20,79012,Petrol,Manual,1,13.4,1794,125.0,5,2.64,2698.56
Mahindra Scorpio S10 7 Seater,Kochi,7,27395,Diesel,Manual,1,15.4,2179,120.0,7,14.19,14504.75
Maruti Wagon R VXI,Jaipur,8,35362,Petrol,Manual,1,22.5,998,67.04,5,5.44,5560.67
Toyota Fortuner 4x2 Manual,Delhi,11,117000,Diesel,Manual,1,13.0,2982,168.5,7,15.5,15843.81
Maruti Zen Estilo 1.1 LX BSIII,Mumbai,15,23000,Petrol,Manual,1,18.2,1061,64.0,5,1.9,1942.14
Tata Nano CX,Kochi,11,59508,Petrol,Manual,1,25.4,624,37.48,4,1.26,1287.95
Hyundai i20 Magna,Chennai,16,69000,Petrol,Manual,2,18.5,1197,80.0,5,2.4,2453.24
BMW 3 Series 320d,Bangalore,15,58000,Diesel,Automatic,1,22.69,1995,190.0,5,48.79,49872.23
Mahindra XUV500 W6 2WD,Jaipur,11,88511,Diesel,Manual,1,16.0,2179,140.0,7,8.25,8433.0
Volkswagen Vento IPL II Petrol Trendline,Pune,14,66000,Petrol,Manual,1,15.8,1598,105.0,5,2.75,2811.0
Skoda Fabia 1.2 MPI Classic,Delhi,16,65000,Petrol,Manual,2,17.5,1198,70.0,5,1.4,1431.05
Tata Nano Twist XT,Coimbatore,10,30676,Petrol,Manual,1,25.4,624,37.5,4,2.9,2964.33
Ford Figo Diesel EXI,Chennai,14,76000,Diesel,Manual,1,20.0,1399,68.0,5,2.4,2453.24
Volkswagen Vento IPL II Petrol Highline AT,Pune,12,23627,Petrol,Automatic,1,14.8,1598,105.0,5,4.75,4855.36
Land Rover Range Rover HSE Dynamic,Kochi,7,52827,Diesel,Automatic,1,12.7,2179,187.7,5,44.76,45752.84
Honda City i DTEC SV,Kochi,10,64465,Diesel,Manual,1,26.0,1498,98.6,5,6.22,6357.97
Renault KWID Climber 1.0 AMT,Chennai,7,14000,Petrol,Automatic,1,22.5,999,67.0,5,5.67,5795.77
Hyundai Grand i10 Asta Option,Mumbai,10,26000,Petrol,Manual,1,18.9,1197,82.0,5,4.25,4344.27
Chevrolet Cruze LTZ AT,Hyderabad,14,78203,Diesel,Automatic,1,18.1,1991,147.9,4,5.5,5622.0
Hyundai i20 1.4 Asta,Mumbai,8,27000,Diesel,Manual,1,22.54,1396,88.73,5,6.95,7104.16
Maruti Alto K10 VXI AGS,Coimbatore,7,31919,Petrol,Automatic,1,24.07,998,67.1,5,4.56,4661.15
Hyundai Creta 1.6 SX Option Diesel,Coimbatore,9,47392,Diesel,Manual,1,20.5,1582,126.2,5,19.18,19605.44
Honda Amaze VX i-Vtech,Mumbai,9,17362,Petrol,Manual,1,18.0,1198,86.7,5,5.65,5775.32
Hyundai i20 Active 1.4 SX Dual Tone,Kochi,9,49716,Diesel,Manual,1,21.19,1396,88.73,5,6.2,6337.52
Maruti Celerio VXI,Delhi,11,48000,Petrol,Manual,1,23.1,998,67.04,5,3.25,3322.09
Audi A4 2.0 TDI,Kolkata,16,46000,Diesel,Automatic,1,16.55,1968,147.51,5,8.5,8688.54
Hyundai Verna 1.4 CRDi,Bangalore,9,79000,Diesel,Manual,1,24.8,1396,88.7,5,7.25,7410.81
Renault Fluence Diesel E4,Pune,12,57000,Diesel,Manual,1,21.8,1461,78.0,5,4.61,4712.26
Volkswagen Polo 1.2 MPI Highline,Delhi,9,29754,Petrol,Manual,1,16.2,1199,74.0,5,5.3,5417.56
Tata Indigo LX,Ahmedabad,13,50123,Diesel,Manual,1,17.0,1405,70.0,5,1.9,1942.14
Hyundai i10 Sportz,Kochi,13,57184,Petrol,Manual,1,20.36,1197,78.9,5,3.09,3158.54
BMW 7 Series 730Ld Sedan,Mumbai,18,75000,Diesel,Automatic,2,16.46,2993,258.0,5,9.5,9710.72
Hyundai Creta 1.6 CRDi AT SX Plus,Mumbai,10,26000,Diesel,Automatic,1,17.01,1582,126.2,5,12.65,12930.59
Hyundai Grand i10 Magna,Delhi,9,22129,Petrol,Manual,1,18.9,1197,82.0,5,4.25,4344.27
Maruti Ritz VDi,Hyderabad,14,127887,Diesel,Manual,1,21.1,1248,73.9,5,2.95,3015.43
Mahindra Scorpio 2.6 SLX CRDe,Hyderabad,19,92000,Diesel,Manual,1,10.5,2179,120.0,8,3.45,3526.53
Hyundai i10 Era,Hyderabad,14,60634,Petrol,Manual,1,19.81,1086,68.05,5,3.3,3373.2
Tata Safari Storme 2012-2015 VX,Hyderabad,11,90000,Diesel,Manual,1,14.0,2179,138.1,7,8.0,8177.45
Honda Civic 2006-2010 1.8 V MT,Kolkata,16,59000,Petrol,Manual,1,13.5,1799,130.0,5,2.71,2770.11
Maruti Zen Estilo LXI BSIII,Hyderabad,13,59293,Petrol,Manual,1,18.2,998,67.1,5,2.7,2759.89
Maruti Swift Dzire VDI,Mumbai,13,80753,Diesel,Manual,2,23.4,1248,74.0,5,4.5,4599.82
Toyota Fortuner 4x2 Manual,Delhi,10,40000,Diesel,Manual,2,13.0,2982,168.5,7,18.75,19165.9
Maruti Swift VDI,Pune,11,103000,Diesel,Manual,2,28.4,1248,74.0,5,5.25,5366.45
Maruti Wagon R Duo LX BSIII,Hyderabad,13,72389,LPG,Manual,1,14.41,998,58.2,5,3.2,3270.98
Maruti Dzire LDI,Pune,8,48000,Diesel,Manual,1,28.4,1248,73.75,5,7.91,8085.45
Hyundai Grand i10 Asta,Kolkata,11,41000,Petrol,Manual,1,18.9,1197,82.0,5,3.14,3209.65
Renault KWID RXL,Jaipur,9,26000,Petrol,Manual,1,25.17,799,53.3,5,3.96,4047.84
Tata Indigo CS eGLX BS IV,Jaipur,13,30000,Petrol,Manual,2,15.64,1193,64.08,5,2.3,2351.02
Ford Figo Diesel Titanium,Hyderabad,11,74624,Diesel,Manual,1,20.0,1399,68.05,5,5.65,5775.32
Porsche Cayenne 2009-2014 Diesel,Kochi,10,47877,Diesel,Automatic,1,15.15,2967,240.0,5,48.22,49289.58
Maruti Alto K10 VXI,Jaipur,9,35000,Petrol,Manual,1,24.07,998,67.1,5,4.24,4334.05
Volkswagen Vento 1.5 TDI Highline,Ahmedabad,10,52123,Diesel,Manual,1,20.34,1498,103.2,5,7.5,7666.36
Mahindra Scorpio 2.6 SLX CRDe,Bangalore,20,90000,Diesel,Manual,1,10.5,2179,120.0,8,2.6,2657.67
BMW X3 xDrive 20d Luxury Line,Mumbai,7,1400,Diesel,Automatic,1,18.56,1995,190.0,5,70.55,72114.89
Honda City 1.5 V MT,Chennai,16,122000,Petrol,Manual,2,17.0,1497,118.0,5,3.5,3577.63
Mini Cooper 3 DOOR S,Kochi,9,21110,Petrol,Automatic,1,17.44,1998,189.08,4,39.27,40141.06
Mitsubishi Pajero Sport 4X4 AT,Pune,10,78000,Diesel,Automatic,1,13.5,2477,175.56,6,15.0,15332.72
Maruti Swift Dzire VDi,Jaipur,13,72000,Diesel,Manual,1,19.3,1248,73.9,5,4.25,4344.27
Bentley Continental Flying Spur,Hyderabad,19,48000,Petrol,Automatic,1,8.6,5998,552.0,4,59.0,60308.7
Maruti Ertiga VDI,Pune,12,43486,Diesel,Manual,1,20.77,1248,88.76,7,6.6,6746.4
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,18,199000,Diesel,Manual,2,12.8,2494,102.0,7,5.2,5315.34
Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,Chennai,15,34000,Petrol,Manual,1,11.7,1796,178.0,5,10.0,10221.81
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,9,37944,Diesel,Automatic,1,14.84,2143,167.62,5,35.0,35776.35
Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,8,30000,Diesel,Manual,1,22.7,1498,89.84,5,8.75,8944.09
Toyota Etios Liva 1.2 G,Coimbatore,10,64005,Petrol,Manual,1,17.71,1197,78.9,5,6.41,6552.18
Hyundai i10 Magna 1.2,Delhi,13,62000,Petrol,Manual,1,20.36,1197,78.9,5,2.5,2555.45
Land Rover Freelander 2 SE,Kochi,11,59885,Diesel,Automatic,1,12.39,2179,147.51,5,20.11,20556.07
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,14,144471,Diesel,Manual,1,12.8,2494,102.0,8,7.8,7973.01
Hyundai i20 1.2 Magna,Coimbatore,14,63991,Petrol,Manual,1,18.5,1197,80.0,5,3.61,3690.07
Nissan Micra XV CVT,Mumbai,10,34895,Petrol,Automatic,1,19.15,1198,75.94,5,9.47,9680.06
BMW X6 xDrive 40d M Sport,Ahmedabad,10,97003,Diesel,Automatic,1,15.87,2993,308.43,5,85.0,86885.41
Honda City 1.5 V AT,Kolkata,10,45000,Petrol,Automatic,1,16.8,1497,118.0,5,5.25,5366.45
Honda Amaze E i-Dtech,Delhi,12,45000,Diesel,Manual,2,25.8,1498,98.6,5,3.3,3373.2
Toyota Fortuner 3.0 Diesel,Bangalore,12,100000,Diesel,Manual,2,11.5,2982,171.0,7,17.75,18143.72
Land Rover Discovery Sport SD4 HSE Luxury,Delhi,9,70000,Diesel,Automatic,1,12.97,2179,187.7,5,35.0,35776.35
Hyundai Creta 1.6 CRDi SX,Coimbatore,9,37023,Diesel,Manual,1,19.67,1582,126.2,5,13.39,13687.01
Chevrolet Beat Diesel LT,Chennai,13,81000,Diesel,Manual,1,25.44,936,56.3,5,2.5,2555.45
Toyota Innova Crysta 2.8 GX AT,Kochi,8,20789,Diesel,Automatic,1,11.36,2755,171.5,7,20.74,21200.04
Maruti Swift Dzire VDI,Jaipur,10,68310,Diesel,Manual,1,23.4,1248,74.0,5,5.95,6081.98
Hyundai Creta 1.6 CRDi SX Option,Mumbai,10,47250,Diesel,Manual,2,19.67,1582,126.2,5,11.0,11243.99
Land Rover Range Rover Sport SE,Delhi,11,47000,Diesel,Automatic,2,12.65,2993,255.0,5,139.0,142083.21
Honda Amaze VX i-DTEC,Hyderabad,8,128000,Diesel,Manual,1,25.8,1498,98.6,5,6.3,6439.74
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,8,17702,Petrol,Manual,1,15.29,1591,121.3,5,11.94,12204.85
Volkswagen Vento Sport 1.2 TSI AT,Mumbai,11,34987,Petrol,Automatic,1,18.19,1197,103.5,5,5.95,6081.98
Honda City i DTec VX,Ahmedabad,8,37000,Diesel,Manual,1,26.0,1498,98.6,5,11.0,11243.99
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,8,38271,Petrol,Manual,1,15.29,1591,121.3,5,12.53,12807.93
Ford Figo Diesel Titanium,Bangalore,13,32510,Diesel,Manual,2,20.0,1399,68.0,5,3.75,3833.18
BMW 5 Series 2013-2017 530d M Sport,Pune,11,88000,Diesel,Automatic,1,14.69,2993,258.0,5,27.0,27598.9
Mitsubishi Pajero 2.8 SFX 7Str,Pune,13,116000,Diesel,Manual,1,10.5,2835,107.2,6,9.95,10170.7
Renault Duster 85PS Diesel RxL Option,Jaipur,12,156000,Diesel,Manual,1,19.87,1461,83.8,5,4.2,4293.16
Maruti Ritz VXI,Delhi,15,75319,Petrol,Manual,2,21.1,1197,85.8,5,2.0,2044.36
Hyundai Grand i10 Sportz,Kolkata,12,28000,Petrol,Manual,1,18.9,1197,82.0,5,3.25,3322.09
Mercedes-Benz GLA Class 200 CDI SPORT,Bangalore,8,16500,Diesel,Automatic,1,17.9,2143,136.0,5,34.0,34754.17
BMW 5 Series 520d Luxury Line,Coimbatore,9,75637,Diesel,Automatic,1,22.48,1995,190.0,5,71.82,73413.06
Hyundai Creta 1.6 SX Plus Petrol Automatic,Kochi,7,32854,Petrol,Automatic,1,13.0,1591,121.3,5,12.6,12879.48
Renault KWID RXT Optional,Kochi,6,6568,Petrol,Manual,1,25.17,799,53.3,5,4.78,4886.03
Audi A4 3.0 TDI Quattro,Bangalore,11,30000,Diesel,Automatic,1,14.94,2967,241.4,5,24.5,25043.44
Maruti Ciaz VDI SHVS,Kochi,7,17804,Diesel,Manual,2,28.09,1248,88.5,5,7.97,8146.79
Honda Jazz S,Delhi,14,69768,Petrol,Manual,1,16.0,1198,90.0,5,2.9,2964.33
BMW 3 Series 320d Luxury Line,Kochi,9,62404,Diesel,Automatic,1,22.69,1995,190.0,5,54.43,55637.33
Hyundai Verna SX CRDi AT,Bangalore,13,97000,Diesel,Automatic,2,19.08,1582,126.32,5,6.5,6644.18
Hyundai Creta 1.4 CRDi S Plus,Coimbatore,9,55687,Diesel,Manual,1,21.38,1396,88.7,5,12.15,12419.5
Volkswagen Vento 2013-2015 1.6 Comfortline,Kolkata,11,17000,Petrol,Manual,1,15.04,1598,103.2,5,4.25,4344.27
BMW 3 Series Luxury Line,Coimbatore,8,34232,Diesel,Automatic,1,21.76,1995,190.0,5,55.07,56291.53
Honda CR-V Petrol 2WD,Chennai,21,135000,Petrol,Automatic,3,14.4,1997,152.0,5,33.51,34253.3
Renault Duster 110PS Diesel RxZ AWD,Chennai,13,80000,Diesel,Manual,1,19.72,1461,108.45,5,15.94,16293.57
Hyundai i20 Asta 1.2,Bangalore,11,31045,Petrol,Manual,2,18.6,1197,81.83,5,5.65,5775.32
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,12,58000,Diesel,Automatic,2,16.96,1968,138.03,5,7.5,7666.36
Hyundai Creta 1.6 SX Plus Diesel,Kochi,7,35480,Diesel,Manual,1,19.67,1582,126.2,5,13.34,13635.9
Maruti Ciaz VDI SHVS,Hyderabad,9,62287,Diesel,Manual,1,28.09,1248,88.5,5,7.9,8075.23
Hyundai i20 Asta 1.4 CRDi,Coimbatore,10,46162,Diesel,Manual,1,22.54,1396,88.73,5,6.98,7134.83
Hyundai Verna 1.6 SX VTVT,Mumbai,11,9200,Petrol,Manual,1,17.01,1591,121.3,5,5.75,5877.54
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,13,55339,Diesel,Manual,1,22.07,1199,73.9,5,2.65,2708.78
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,14,55476,Diesel,Manual,1,22.07,1199,73.9,5,2.49,2545.23
Maruti SX4 Vxi BSIII,Pune,18,68553,Petrol,Manual,2,15.0,1586,104.68,5,1.5,1533.27
Honda Mobilio RS Option i DTEC,Kochi,9,67376,Diesel,Manual,1,24.5,1498,98.6,7,6.5,6644.18
Renault Duster 110PS Diesel RxZ Plus,Hyderabad,12,42000,Diesel,Manual,1,19.64,1461,108.45,5,8.0,8177.45
Toyota Fortuner 2.8 2WD AT,Coimbatore,6,28069,Diesel,Automatic,1,12.9,2755,174.5,7,34.45,35214.15
Volvo XC60 D4 SUMMUM,Kochi,11,93144,Diesel,Automatic,1,14.7,1984,181.0,5,17.15,17530.41
Maruti Celerio VXI AT,Hyderabad,11,24300,Petrol,Automatic,1,23.1,998,67.04,5,4.55,4650.93
Maruti Ciaz ZDi Plus,Hyderabad,10,47883,Diesel,Manual,2,26.21,1248,88.5,5,7.4,7564.14
Audi Q5 2008-2012 2.0 TDI,Kochi,12,12467,Diesel,Automatic,1,12.8,1968,167.6,5,25.64,26208.73
BMW X1 sDrive 20d Sportline,Kolkata,12,56683,Diesel,Automatic,2,17.05,1995,184.0,5,13.5,13799.45
Ford Figo Petrol ZXI,Bangalore,12,38000,Petrol,Manual,1,15.6,1196,70.0,5,3.55,3628.74
Hyundai Elantra CRDi SX,Ahmedabad,7,35000,Diesel,Manual,1,22.7,1582,126.2,5,15.0,15332.72
Hyundai Verna 1.6 i ABS,Pune,18,80000,Petrol,Manual,2,13.9,1599,103.2,5,1.95,1993.25
Honda Civic 2006-2010 1.8 S MT,Pune,19,125000,Petrol,Manual,2,13.5,1799,130.0,5,2.3,2351.02
Toyota Fortuner 4x4 MT,Chennai,12,123000,Diesel,Manual,2,12.55,2982,168.5,7,15.0,15332.72
Hyundai i10 Sportz,Chennai,13,70000,Petrol,Manual,1,20.36,1197,78.9,5,3.15,3219.87
Nissan Sunny 2011-2014 Diesel XL,Hyderabad,13,87982,Diesel,Manual,1,21.64,1461,84.8,5,5.0,5110.91
BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,12,40714,Diesel,Automatic,2,18.12,1995,190.0,5,24.75,25298.99
Chevrolet Optra Magnum 2.0 LT,Pune,17,83000,Diesel,Manual,2,16.52,1991,123.7,5,2.6,2657.67
Hyundai i10 Asta,Ahmedabad,14,86000,Petrol,Manual,1,20.36,1197,78.9,5,3.75,3833.18
Skoda Laura Ambiente,Ahmedabad,16,60002,Diesel,Manual,2,17.5,1896,106.0,5,4.85,4957.58
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,12,60000,Diesel,Automatic,1,10.0,2148,170.0,5,27.0,27598.9
Honda Amaze SX i-DTEC,Kolkata,11,84677,Diesel,Manual,1,25.8,1498,98.6,5,3.0,3066.54
BMW X1 xDrive 20d xLine,Delhi,8,23000,Diesel,Automatic,1,20.68,1995,190.0,5,28.75,29387.71
Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,9,81424,Diesel,Manual,1,12.99,2494,100.6,8,14.49,14811.41
